url	pmid	exclude	study	first_author	strain	year	species	cohort	roa	roa_details	n	n_endpoint	n_intercurrent	endpoint	mean_mpi	sd_mpi	range_mpi	animal_comments	cohort_id	year5bin	n_censored	endpointx	roa_group	strain_group	row	dup_status
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD	2017	Cynomolgus macaque (Macaca fascicularis)	1	multiple	ic/intratonsilar	4	4	0	terminal prion disease	30.9	4.8	25-36.5		29097653-1	2015	0	3	multiple	BSE/vCJD	252	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD	2017	Cynomolgus macaque (Macaca fascicularis)	1	multiple	ic/intratonsilar	4	4	0	symptom onset	27	5	20-32	40mg ic, 8mg intratonsilar; animals C1, C2, C3, D1	29097653-1	2015	0	2	multiple	BSE/vCJD	253	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE	2017	Cynomolgus macaque (Macaca fascicularis)	10	ic		4	4	0	terminal prion disease	36.9	2.5	34-40		29097653-10	2015	0	3	ic	BSE/vCJD	254	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE	2017	Cynomolgus macaque (Macaca fascicularis)	10	ic		4	4	0	symptom onset	34	4	29-38	40mg brain ic; animals C5, C6, C7, D8	29097653-10	2015	0	2	ic	BSE/vCJD	255	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	11	iv		1	1	0	terminal prion disease	25.5		n/a		29097653-11	2015	0	3	iv	BSE/vCJD	256	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	11	iv		1	1	0	symptom onset	21.5		n/a	40mg brain iv; animal D9	29097653-11	2015	0	2	iv	BSE/vCJD	257	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	12	iv		1	1	0	terminal prion disease	38		n/a		29097653-12	2015	0	3	iv	BSE/vCJD	258	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	12	iv		1	1	0	symptom onset	36		n/a	4mg brain iv; animal D10	29097653-12	2015	0	2	iv	BSE/vCJD	259	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	13	iv		1	1	0	terminal prion disease	33		n/a		29097653-13	2015	0	3	iv	BSE/vCJD	260	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	13	iv		1	1	0	symptom onset	30		n/a	0.4mg brain iv; animal D11	29097653-13	2015	0	2	iv	BSE/vCJD	261	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	14	iv		1	1	0	terminal prion disease	51		n/a		29097653-14	2015	0	3	iv	BSE/vCJD	262	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	14	iv		1	1	0	symptom onset	47		n/a	0.04mg brain iv; animal D12	29097653-14	2015	0	2	iv	BSE/vCJD	263	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	15	ic		1	1	0	terminal prion disease	24		n/a		29097653-15	2015	0	3	ic	BSE/vCJD	264	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	15	ic		1	1	0	symptom onset	21.5		n/a	0.04mg brain ic; animal D13	29097653-15	2015	0	2	ic	BSE/vCJD	265	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	16	iv		2	0	1	symptom onset			n/a	40mL blood (from donor D9) iv; animals R8 (died of myelopathic profile, not prion disease) and R9	29097653-16	2015	1	2	iv	BSE/vCJD	266	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	17	iv		2	0	1	symptom onset			n/a	40mL L-blood (from donor D9) iv; animals R10 (died of myelopathic profile, not prion disease) and R11	29097653-17	2015	1	2	iv	BSE/vCJD	267	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	18	iv		1	0	0	symptom onset			n/a	40mL blood (from donor D13) iv; animals R12	29097653-18	2015	1	2	iv	BSE/vCJD	268	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	19	iv		1	0	0	symptom onset			n/a	40mL blood iv; animals R13	29097653-19	2015	1	2	iv	BSE/vCJD	269	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD	2017	Cynomolgus macaque (Macaca fascicularis)	2	other	intratonsilar	1	1	0	terminal prion disease	44		n/a		29097653-2	2015	0	3	other	BSE/vCJD	270	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD	2017	Cynomolgus macaque (Macaca fascicularis)	2	other	intratonsilar	1	1	0	symptom onset	43		n/a	8mg intratonsilar; animal C4	29097653-2	2015	0	2	other	BSE/vCJD	271	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE	2017	Cynomolgus macaque (Macaca fascicularis)	20	oral		1	1	0	terminal prion disease	63		n/a		29097653-20	2015	0	3	oral	BSE/vCJD	272	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE	2017	Cynomolgus macaque (Macaca fascicularis)	20	oral		1	1	0	symptom onset	60		n/a	5g brain orally; animal D14	29097653-20	2015	0	2	oral	BSE/vCJD	273	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE	2017	Cynomolgus macaque (Macaca fascicularis)	21	oral		5	0	0	symptom onset			n/a	500mg brain orally; animals D20, D21, D22, D23, D24	29097653-21	2015	5	2	oral	BSE/vCJD	274	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	22	iv		1	0	0	symptom onset			n/a	20mL blood iv; animals R14	29097653-22	2015	1	2	iv	BSE/vCJD	275	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	23	iv		2	2	0	terminal prion disease	39.8	6	35.5-44		29097653-23	2015	0	3	iv	BSE/vCJD	276	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	23	iv		2	2	0	symptom onset	34	1.4	33-35	100mg brain iv; animals D15, D16	29097653-23	2015	0	2	iv	BSE/vCJD	277	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	24	iv		3	3	0	terminal prion disease	48.8	10.3	37.5-57.5		29097653-24	2015	0	3	iv	BSE/vCJD	278	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	24	iv		3	3	0	symptom onset	41	6	34.5-45.5	10mg brain iv; animals D17, D18, D19	29097653-24	2015	0	2	iv	BSE/vCJD	279	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	25	iv		1	1	0	terminal prion disease	52		n/a		29097653-25	2015	0	3	iv	BSE/vCJD	280	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	25	iv		1	1	0	symptom onset	50		n/a	40mL blood iv; animal R15	29097653-25	2015	0	2	iv	BSE/vCJD	281	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	26	iv		2	0	2	symptom onset			n/a	27mL L-RBCC in plasma iv; animals R16 and R17 (both died of myelopathic profile, not prion disease) 	29097653-26	2015	0	2	iv	BSE/vCJD	282	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	BSE → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	27	iv		2	0	2	symptom onset			n/a	20mL blood iv; animals R18 and R19 (both died of myelopathic profile, not prion disease) 	29097653-27	2015	0	2	iv	BSE/vCJD	283	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	3	iv		4	4	0	terminal prion disease	38.3	1.3	37-40		29097653-3	2015	0	3	iv	BSE/vCJD	284	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	3	iv		4	4	0	symptom onset	32	2	29-33	100mg iv; animals D2, D3, D4, D5	29097653-3	2015	0	2	iv	BSE/vCJD	285	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	4	iv		2	1	0	terminal prion disease	50.5		n/a		29097653-4	2015	1	3	iv	BSE/vCJD	286	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	4	iv		2	1	1	symptom onset	47		n/a	10mg iv; animals D6 and D7 (died of myelopathic profile, not prion disease)	29097653-4	2015	0	2	iv	BSE/vCJD	287	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	5	iv		1	1	0	terminal prion disease	66.5		n/a		29097653-5	2015	0	3	iv	BSE/vCJD	288	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	5	iv		1	1	0	symptom onset	62		n/a	40mL blood (from donor animal D1) iv; animal R1	29097653-5	2015	0	2	iv	BSE/vCJD	289	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	6	iv		1	1	0	terminal prion disease	69		n/a		29097653-6	2015	0	3	iv	BSE/vCJD	290	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	6	iv		1	1	0	symptom onset	62		n/a	40mL blood iv; animal R2	29097653-6	2015	0	2	iv	BSE/vCJD	291	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	7	iv		3	2	0	terminal prion disease	54.5	9.2	48-61		29097653-7	2015	1	3	iv	BSE/vCJD	292	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD → Cynomolgus macaque → Cynomolgus macaque	2017	Cynomolgus macaque (Macaca fascicularis)	7	iv		3	2	1	symptom onset	51.5	12	43-60	animals R3 and R4, R5 (died of myelopathic profile, not prion disease)	29097653-7	2015	0	2	iv	BSE/vCJD	293	duplicate
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD	2017	Cynomolgus macaque (Macaca fascicularis)	8	iv		1	0	1	terminal prion disease			n/a	20mL plasma and buffy coat iv; animal R6 (died of myelopathic profile, not prion disease)	29097653-8	2015	0	3	iv	BSE/vCJD	294	unique
https://pubmed.ncbi.nlm.nih.gov/29097653	29097653	include	Experimental transfusion of variant CJD-infected blood reveals previously uncharacterised prion disorder in mice and macaque	Comoy EE	vCJD	2017	Cynomolgus macaque (Macaca fascicularis)	9			1	0	0	symptom onset			n/a	7.5mL plasma and buffy coat iv; animal R7	29097653-9	2015	1	2		BSE/vCJD	295	unique
https://pubmed.ncbi.nlm.nih.gov/29695429/	29695429	include	Lack of Transmission of Chronic Wasting Disease to Cynomolgus Macaques	Race, B.	CWD (Mule deer)	2018	Cynomolgus macaque (Macaca fascicularis)	1	ic		2	0	1	symptom onset			n/a		29695429-1	2015	1	2	ic	CWD	296	unique
https://pubmed.ncbi.nlm.nih.gov/29695429/	29695429	include	Lack of Transmission of Chronic Wasting Disease to Cynomolgus Macaques	Race, B.	CWD (Mule deer)	2018	Cynomolgus macaque (Macaca fascicularis)	2	oral		3	0	3	symptom onset			n/a		29695429-2	2015	0	2	oral	CWD	297	unique
https://pubmed.ncbi.nlm.nih.gov/29695429/	29695429	include	Lack of Transmission of Chronic Wasting Disease to Cynomolgus Macaques	Race, B.	CWD (Elk)	2018	Cynomolgus macaque (Macaca fascicularis)	3	ic		2	0	1	symptom onset			n/a		29695429-3	2015	1	2	ic	CWD	298	unique
https://pubmed.ncbi.nlm.nih.gov/29695429/	29695429	include	Lack of Transmission of Chronic Wasting Disease to Cynomolgus Macaques	Race, B.	CWD (Elk)	2018	Cynomolgus macaque (Macaca fascicularis)	4	oral		3	0	3	symptom onset			n/a		29695429-4	2015	0	2	oral	CWD	299	unique
https://pubmed.ncbi.nlm.nih.gov/29695429/	29695429	include	Lack of Transmission of Chronic Wasting Disease to Cynomolgus Macaques	Race, B.	CWD (White-tailed deer)	2018	Cynomolgus macaque (Macaca fascicularis)	5	ic		2	0	2	symptom onset			n/a		29695429-5	2015	0	2	ic	CWD	300	unique
https://pubmed.ncbi.nlm.nih.gov/29695429/	29695429	include	Lack of Transmission of Chronic Wasting Disease to Cynomolgus Macaques	Race, B.	CWD (White-tailed deer)	2018	Cynomolgus macaque (Macaca fascicularis)	6	oral		2	0	1	symptom onset			n/a		29695429-6	2015	1	2	oral	CWD	301	unique
https://pubmed.ncbi.nlm.nih.gov/32231924/	32231924	include	Modeling Variant Creutzfeldt-Jakob Disease and Its Pathogenesis in Non-human Primates	Lasmézas, C.	vCJD	2017	Cynomolgus macaque (Macaca fascicularis)	1	iv		2	1	0	terminal prion disease	42		n/a	vCJD (whole red blood cells)	32231924-1	2015	1	3	iv	BSE/vCJD	302	unique
